match_id,start_date,venue,team_1,team_2,winner,toss_winner,toss_decision
636535,2014-03-05,"Sir Vivian Richards Stadium, North Sound",West Indies,England,England,West Indies,field
643665,2013-07-24,Harare Sports Club,Zimbabwe,India,India,India,field
643667,2013-07-26,Harare Sports Club,Zimbabwe,India,India,Zimbabwe,field
643669,2013-07-28,Harare Sports Club,Zimbabwe,India,India,India,field
643675,2013-08-01,Queens Sports Club,Zimbabwe,India,India,India,field
643677,2013-08-03,Queens Sports Club,Zimbabwe,India,India,India,field
645635,2013-07-14,Providence Stadium,West Indies,Pakistan,Pakistan,West Indies,field
645637,2013-07-16,Providence Stadium,West Indies,Pakistan,West Indies,Pakistan,field
645639,2013-07-19,"Beausejour Stadium, Gros Islet",West Indies,Pakistan,No Result,West Indies,field
645641,2013-07-21,"Beausejour Stadium, Gros Islet",West Indies,Pakistan,Pakistan,Pakistan,field
645643,2013-07-24,"Beausejour Stadium, Gros Islet",West Indies,Pakistan,Pakistan,Pakistan,field
647249,2013-10-13,Maharashtra Cricket Association Stadium,India,Australia,Australia,Australia,bat
647251,2013-10-16,Sawai Mansingh Stadium,India,Australia,India,Australia,bat
647253,2013-10-19,"Punjab Cricket Association Stadium, Mohali",India,Australia,Australia,Australia,field
647255,2013-10-23,JSCA International Stadium Complex,India,Australia,No Result,India,field
647259,2013-10-30,"Vidarbha Cricket Association Stadium, Jamtha",India,Australia,India,India,field
647261,2013-11-02,M Chinnaswamy Stadium,India,Australia,India,Australia,field
64814,2002-12-29,"McLean Park, Napier",New Zealand,India,New Zealand,India,field
64815,2003-01-01,"Jade Stadium, Christchurch",India,New Zealand,New Zealand,India,bat
64816,2003-01-04,"Davies Park, Queenstown",India,New Zealand,New Zealand,New Zealand,field
64817,2003-01-08,"Westpac Stadium, Wellington",New Zealand,India,India,New Zealand,bat
64819,2003-01-14,"Westpac Park, Hamilton",India,New Zealand,New Zealand,New Zealand,field
64820,2003-05-17,"Sabina Park, Kingston, Jamaica",Australia,West Indies,Australia,West Indies,field
64825,2003-05-30,"Queen's Park (New), St George's, Grenada",Australia,West Indies,West Indies,Australia,bat
64826,2003-06-01,"Queen's Park (New), St George's, Grenada",Australia,West Indies,West Indies,Australia,bat
64827,2003-06-07,"Kensington Oval, Bridgetown, Barbados",Sri Lanka,West Indies,Sri Lanka,West Indies,field
64829,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",Sri Lanka,West Indies,West Indies,West Indies,field
64830,2003-08-02,"Bundaberg Rum Stadium, Cairns",Bangladesh,Australia,Australia,Australia,field
64831,2003-08-03,"Bundaberg Rum Stadium, Cairns",Bangladesh,Australia,Australia,Bangladesh,bat
64832,2003-08-06,"Marrara Cricket Ground, Darwin",Australia,Bangladesh,Australia,Australia,bat
64833,2003-09-09,Multan Cricket Stadium,Pakistan,Bangladesh,Pakistan,Pakistan,bat
64836,2003-09-18,Rawalpindi Cricket Stadium,Bangladesh,Pakistan,Pakistan,Bangladesh,bat
64837,2003-09-21,"National Stadium, Karachi",Pakistan,Bangladesh,Pakistan,Pakistan,bat
64838,2003-10-03,"Gaddafi Stadium, Lahore",Pakistan,South Africa,Pakistan,Pakistan,bat
64839,2003-10-05,"Gaddafi Stadium, Lahore",Pakistan,South Africa,Pakistan,South Africa,field
64840,2003-10-07,"Iqbal Stadium, Faisalabad",Pakistan,South Africa,South Africa,Pakistan,bat
64841,2003-10-10,Rawalpindi Cricket Stadium,Pakistan,South Africa,South Africa,Pakistan,bat
64842,2003-10-12,Rawalpindi Cricket Stadium,Pakistan,South Africa,South Africa,Pakistan,bat
64843,2003-11-07,"MA Aziz Stadium, Chittagong",Bangladesh,England,England,Bangladesh,bat
64844,2003-11-10,"Bangabandhu National Stadium, Dhaka",Bangladesh,England,England,Bangladesh,bat
64845,2003-11-12,"Bangabandhu National Stadium, Dhaka",Bangladesh,England,England,Bangladesh,bat
64846,2003-11-18,Rangiri Dambulla International Stadium,England,Sri Lanka,Sri Lanka,England,bat
64848,2003-11-23,"Queens Sports Club, Bulawayo",West Indies,Zimbabwe,Zimbabwe,West Indies,bat
64849,2003-11-26,Harare Sports Club,Zimbabwe,West Indies,Zimbabwe,West Indies,field
64850,2003-11-29,"Gaddafi Stadium, Lahore",New Zealand,Pakistan,Pakistan,New Zealand,bat
64851,2003-11-29,Harare Sports Club,West Indies,Zimbabwe,West Indies,Zimbabwe,field
64852,2003-11-30,Harare Sports Club,Zimbabwe,West Indies,West Indies,Zimbabwe,bat
64853,2003-12-01,"Gaddafi Stadium, Lahore",Pakistan,New Zealand,Pakistan,Pakistan,bat
64855,2003-12-05,Rawalpindi Cricket Stadium,New Zealand,Pakistan,Pakistan,New Zealand,bat
64857,2004-01-03,Eden Park,Pakistan,New Zealand,New Zealand,New Zealand,field
64862,2004-01-25,Newlands,South Africa,West Indies,South Africa,South Africa,bat
64864,2004-01-30,Kingsmead,West Indies,South Africa,No Result,West Indies,bat
64865,2004-02-01,SuperSport Park,South Africa,West Indies,West Indies,South Africa,bat
648651,2013-12-05,New Wanderers Stadium,South Africa,India,South Africa,India,field
648653,2013-12-08,Kingsmead,South Africa,India,South Africa,India,field
648655,2013-12-11,SuperSport Park,South Africa,India,No Result,South Africa,bat
64870,2004-02-20,Rangiri Dambulla International Stadium,Australia,Sri Lanka,Australia,Australia,bat
64871,2004-02-22,Rangiri Dambulla International Stadium,Sri Lanka,Australia,Sri Lanka,Sri Lanka,bat
64872,2004-02-25,Carisbrook,South Africa,New Zealand,New Zealand,New Zealand,field
64874,2004-02-27,R.Premadasa Stadium,Australia,Sri Lanka,Australia,Australia,bat
64881,2004-03-14,Harare Sports Club,Bangladesh,Zimbabwe,Zimbabwe,Bangladesh,bat
64882,2004-03-16,Rawalpindi Cricket Stadium,Pakistan,India,Pakistan,Pakistan,bat
64883,2004-03-19,Arbab Niaz Stadium,India,Pakistan,Pakistan,Pakistan,field
64884,2004-03-21,Gaddafi Stadium,Pakistan,India,India,Pakistan,bat
64885,2004-03-24,Gaddafi Stadium,India,Pakistan,India,Pakistan,field
64887,2004-04-20,Queens Sports Club,Zimbabwe,Sri Lanka,Sri Lanka,Sri Lanka,field
64889,2004-04-24,Queen's Park Oval,West Indies,England,No Result,West Indies,bat
64891,2004-04-27,Harare Sports Club,Sri Lanka,Zimbabwe,Sri Lanka,Zimbabwe,field
64894,2004-05-02,Daren Sammy National Cricket Stadium,England,West Indies,West Indies,West Indies,field
64896,2004-05-15,Arnos Vale Ground,Bangladesh,West Indies,West Indies,West Indies,field
64897,2004-05-16,Arnos Vale Ground,West Indies,Bangladesh,West Indies,Bangladesh,field
64898,2004-05-19,National Cricket Stadium,Bangladesh,West Indies,West Indies,Bangladesh,bat
64899,2004-05-25,Harare Sports Club,Zimbabwe,Australia,Australia,Zimbabwe,bat
64900,2004-05-27,Harare Sports Club,Australia,Zimbabwe,Australia,Zimbabwe,field
64901,2004-05-29,Harare Sports Club,Zimbabwe,Australia,Australia,Australia,field
64905,2004-08-28,Rangiri Dambulla International Stadium,South Africa,Sri Lanka,Sri Lanka,Sri Lanka,field
64906,2004-08-31,Sinhalese Sports Club,Sri Lanka,South Africa,Sri Lanka,South Africa,field
64907,2004-11-02,MA Aziz Stadium,New Zealand,Bangladesh,New Zealand,New Zealand,bat
649091,2013-10-30,Sharjah Cricket Stadium,Pakistan,South Africa,South Africa,South Africa,bat
649093,2013-11-01,Dubai International Cricket Stadium,Pakistan,South Africa,Pakistan,Pakistan,bat
649095,2013-11-06,Sheikh Zayed Stadium,Pakistan,South Africa,South Africa,South Africa,bat
649097,2013-11-08,Sheikh Zayed Stadium,Pakistan,South Africa,South Africa,South Africa,bat
649099,2013-11-11,Sharjah Cricket Stadium,Pakistan,South Africa,South Africa,South Africa,bat
64910,2004-11-28,Harare Sports Club,Zimbabwe,England,England,England,field
64911,2004-12-01,Harare Sports Club,England,Zimbabwe,England,England,bat
64913,2004-12-05,Queens Sports Club,England,Zimbabwe,England,England,bat
64914,2004-12-23,MA Aziz Stadium,India,Bangladesh,India,Bangladesh,field
64917,2004-12-27,Bangabandhu National Stadium,India,Bangladesh,India,India,bat
64919,2005-01-24,MA Aziz Stadium,Zimbabwe,Bangladesh,Zimbabwe,Zimbabwe,bat
64922,2005-01-30,The Wanderers Stadium,South Africa,England,England,England,field
64923,2005-01-31,Bangabandhu National Stadium,Zimbabwe,Bangladesh,Bangladesh,Zimbabwe,bat
64924,2005-02-02,Mangaung Oval,England,South Africa,No Result,South Africa,field
64925,2005-02-04,St George's Park,England,South Africa,South Africa,England,bat
64926,2005-02-06,Newlands,South Africa,England,South Africa,England,field
64927,2005-02-09,Buffalo Park,South Africa,England,South Africa,South Africa,bat
64928,2005-02-11,Kingsmead,South Africa,England,No Result,South Africa,bat
64929,2005-02-13,SuperSport Park,England,South Africa,South Africa,South Africa,field
64932,2005-02-25,The Wanderers Stadium,South Africa,Zimbabwe,South Africa,Zimbabwe,field
64933,2005-02-26,Eden Park,Australia,New Zealand,Australia,Australia,bat
64934,2005-02-27,Kingsmead,South Africa,Zimbabwe,South Africa,Zimbabwe,field
64935,2005-03-01,Basin Reserve,New Zealand,Australia,Australia,Australia,field
64936,2005-03-02,St George's Park,Zimbabwe,South Africa,South Africa,Zimbabwe,bat
64939,2005-04-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,Pakistan,India,India,bat
64941,2005-04-12,"Sardar Patel (Gujarat) Stadium, Motera",India,Pakistan,Pakistan,India,bat
64942,2005-04-15,Green Park,India,Pakistan,Pakistan,India,bat
64943,2005-04-17,Arun Jaitley Stadium,Pakistan,India,Pakistan,Pakistan,bat
65029,2003-06-17,"Old Trafford, Manchester",England,Pakistan,Pakistan,England,bat
65030,2003-06-20,"Kennington Oval, London",Pakistan,England,England,Pakistan,bat
65031,2003-06-22,"Lord's, London",Pakistan,England,England,England,field
65032,2004-09-01,Trent Bridge,India,England,England,England,field
65033,2004-09-03,Kennington Oval,England,India,England,India,field
65034,2004-09-05,Lord's,India,England,India,India,bat
65235,2003-02-09,"Newlands, Cape Town",West Indies,South Africa,West Indies,West Indies,bat
65236,2003-02-10,Harare Sports Club,Zimbabwe,Namibia,Zimbabwe,Namibia,field
65237,2003-02-10,"Goodyear Park, Bloemfontein",Sri Lanka,New Zealand,Sri Lanka,New Zealand,field
65238,2003-02-11,"New Wanderers Stadium, Johannesburg",Australia,Pakistan,Australia,Pakistan,field
65239,2003-02-11,"Kingsmead, Durban",Canada,Bangladesh,Canada,Canada,bat
65240,2003-02-12,"North West Cricket Stadium, Potchefstroom",Kenya,South Africa,South Africa,Kenya,bat
65241,2003-02-12,"Boland Bank Park, Paarl",India,Netherlands,India,India,bat
65242,2003-02-13,"St George's Park, Port Elizabeth",New Zealand,West Indies,New Zealand,West Indies,field
65244,2003-02-15,"SuperSport Park, Centurion",India,Australia,Australia,India,bat
65245,2003-02-15,"Newlands, Cape Town",Canada,Kenya,Kenya,Canada,bat
65246,2003-02-16,"Buffalo Park, East London",Netherlands,England,England,England,field
65247,2003-02-16,"De Beers Diamond Oval, Kimberley",Pakistan,Namibia,Pakistan,Pakistan,bat
65248,2003-02-16,"New Wanderers Stadium, Johannesburg",South Africa,New Zealand,New Zealand,South Africa,bat
65249,2003-02-18,"Willowmoore Park, Benoni",West Indies,Bangladesh,No Result,Bangladesh,field
65250,2003-02-19,Harare Sports Club,India,Zimbabwe,India,Zimbabwe,field
65251,2003-02-19,"Boland Bank Park, Paarl",Canada,Sri Lanka,Sri Lanka,Sri Lanka,field
65252,2003-02-19,"St George's Park, Port Elizabeth",England,Namibia,England,Namibia,field
65254,2003-02-22,"Goodyear Park, Bloemfontein",Bangladesh,South Africa,South Africa,South Africa,field
65255,2003-02-22,"Newlands, Cape Town",England,Pakistan,England,England,bat
65256,2003-02-23,"SuperSport Park, Centurion",Canada,West Indies,West Indies,West Indies,field
65257,2003-02-23,"City Oval, Pietermaritzburg",India,Namibia,India,Namibia,field
65258,2003-02-24,"Gymkhana Club Ground, Nairobi",Kenya,Sri Lanka,Kenya,Sri Lanka,field
65259,2003-02-24,"Queens Sports Club, Bulawayo",Zimbabwe,Australia,Australia,Zimbabwe,bat
65260,2003-02-25,"Boland Bank Park, Paarl",Pakistan,Netherlands,Pakistan,Netherlands,field
65261,2003-02-26,"De Beers Diamond Oval, Kimberley",Bangladesh,New Zealand,New Zealand,Bangladesh,bat
65262,2003-02-26,"Kingsmead, Durban",India,England,India,India,bat
65263,2003-02-27,"North West Cricket Stadium, Potchefstroom",Australia,Namibia,Australia,Australia,bat
65264,2003-02-27,"Buffalo Park, East London",South Africa,Canada,South Africa,Canada,field
65265,2003-02-28,"Queens Sports Club, Bulawayo",Zimbabwe,Netherlands,Zimbabwe,Netherlands,field
65266,2003-02-28,"Newlands, Cape Town",Sri Lanka,West Indies,Sri Lanka,Sri Lanka,bat
65267,2003-03-01,"New Wanderers Stadium, Johannesburg",Kenya,Bangladesh,Kenya,Kenya,bat
65268,2003-03-01,"SuperSport Park, Centurion",Pakistan,India,India,Pakistan,bat
65269,2003-03-02,"St George's Park, Port Elizabeth",England,Australia,Australia,England,bat
65270,2003-03-03,"Willowmoore Park, Benoni",Canada,New Zealand,New Zealand,New Zealand,field
65271,2003-03-03,"Goodyear Park, Bloemfontein",Netherlands,Namibia,Netherlands,Netherlands,bat
65272,2003-03-03,"Kingsmead, Durban",Sri Lanka,South Africa,No Result,Sri Lanka,bat
65273,2003-03-04,"Queens Sports Club, Bulawayo",Pakistan,Zimbabwe,No Result,Pakistan,bat
65275,2003-03-07,"SuperSport Park, Centurion",Australia,Sri Lanka,Australia,Australia,bat
65276,2003-03-07,"Newlands, Cape Town",Kenya,India,India,Kenya,bat
65277,2003-03-08,"Goodyear Park, Bloemfontein",Zimbabwe,New Zealand,New Zealand,Zimbabwe,bat
65278,2003-03-10,"New Wanderers Stadium, Johannesburg",India,Sri Lanka,India,Sri Lanka,field
65279,2003-03-11,"St George's Park, Port Elizabeth",Australia,New Zealand,Australia,New Zealand,field
65280,2003-03-12,"Goodyear Park, Bloemfontein",Zimbabwe,Kenya,Kenya,Zimbabwe,bat
65281,2003-03-14,"SuperSport Park, Centurion",New Zealand,India,India,India,field
65282,2003-03-15,"Buffalo Park, East London",Sri Lanka,Zimbabwe,Sri Lanka,Sri Lanka,bat
65283,2003-03-15,"Kingsmead, Durban",Kenya,Australia,Australia,Australia,field
65284,2003-03-18,"St George's Park, Port Elizabeth",Australia,Sri Lanka,Australia,Australia,bat
65285,2003-03-20,"Kingsmead, Durban",India,Kenya,India,India,bat
65286,2003-03-23,"New Wanderers Stadium, Johannesburg",Australia,India,Australia,India,field
65634,2003-01-09,Sydney Cricket Ground,Sri Lanka,Australia,Sri Lanka,Australia,field
65635,2003-01-11,"Bellerive Oval, Hobart",Australia,England,Australia,Australia,bat
65636,2003-01-13,Sydney Cricket Ground,Sri Lanka,England,Sri Lanka,Sri Lanka,bat
65637,2003-01-15,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sri Lanka,Australia,Australia,Sri Lanka,bat
65638,2003-01-17,Adelaide Oval,England,Sri Lanka,England,England,bat
65639,2003-01-19,Adelaide Oval,England,Australia,Australia,England,bat
656399,2015-02-14,Hagley Oval,New Zealand,Sri Lanka,New Zealand,Sri Lanka,field
65640,2003-01-21,Melbourne Cricket Ground,Sri Lanka,Australia,Australia,Sri Lanka,bat
656401,2015-02-14,Melbourne Cricket Ground,Australia,England,Australia,England,field
656403,2015-02-15,Seddon Park,South Africa,Zimbabwe,South Africa,Zimbabwe,field
656405,2015-02-15,Adelaide Oval,India,Pakistan,India,India,bat
656407,2015-02-16,Saxton Oval,Ireland,West Indies,Ireland,Ireland,field
656409,2015-02-17,University Oval,New Zealand,Scotland,New Zealand,New Zealand,field
65641,2003-01-23,Sydney Cricket Ground,England,Australia,Australia,England,bat
656413,2015-02-19,Saxton Oval,United Arab Emirates,Zimbabwe,Zimbabwe,Zimbabwe,field
656415,2015-02-20,Westpac Stadium,New Zealand,England,New Zealand,England,bat
656417,2015-02-21,Hagley Oval,Pakistan,West Indies,West Indies,Pakistan,field
65642,2003-01-25,Melbourne Cricket Ground,Australia,England,Australia,Australia,bat
656423,2015-02-22,Melbourne Cricket Ground,India,South Africa,India,India,bat
656425,2015-02-23,Hagley Oval,England,Scotland,England,Scotland,field
656427,2015-02-24,Manuka Oval,West Indies,Zimbabwe,West Indies,West Indies,bat
656429,2015-02-25,"Brisbane Cricket Ground, Woolloongabba",Ireland,United Arab Emirates,Ireland,Ireland,field
65643,2004-01-09,Melbourne Cricket Ground,Australia,India,Australia,Australia,bat
656433,2015-02-26,Melbourne Cricket Ground,Bangladesh,Sri Lanka,Sri Lanka,Sri Lanka,bat
656435,2015-02-27,Sydney Cricket Ground,South Africa,West Indies,South Africa,South Africa,bat
656437,2015-02-28,Eden Park,New Zealand,Australia,New Zealand,Australia,bat
656439,2015-02-28,Western Australia Cricket Association Ground,India,United Arab Emirates,India,United Arab Emirates,bat
65644,2004-01-11,Sydney Cricket Ground,Australia,Zimbabwe,Australia,Australia,bat
656441,2015-03-01,Westpac Stadium,England,Sri Lanka,Sri Lanka,England,bat
656443,2015-03-01,"Brisbane Cricket Ground, Woolloongabba",Pakistan,Zimbabwe,Pakistan,Pakistan,bat
656445,2015-03-03,Manuka Oval,Ireland,South Africa,South Africa,South Africa,bat
656447,2015-03-04,McLean Park,Pakistan,United Arab Emirates,Pakistan,United Arab Emirates,field
65645,2004-01-14,Bellerive Oval,Zimbabwe,India,India,Zimbabwe,bat
656451,2015-03-05,Saxton Oval,Bangladesh,Scotland,Bangladesh,Bangladesh,field
656453,2015-03-06,Western Australia Cricket Association Ground,India,West Indies,India,West Indies,bat
656455,2015-03-07,Eden Park,Pakistan,South Africa,Pakistan,South Africa,field
656457,2015-03-07,Bellerive Oval,Ireland,Zimbabwe,Ireland,Zimbabwe,field
65646,2004-01-16,Bellerive Oval,Australia,Zimbabwe,Australia,Australia,bat
656461,2015-03-08,Sydney Cricket Ground,Australia,Sri Lanka,Australia,Australia,bat
656463,2015-03-09,Adelaide Oval,Bangladesh,England,Bangladesh,England,field
656465,2015-03-10,Seddon Park,India,Ireland,India,Ireland,bat
656467,2015-03-11,Bellerive Oval,Scotland,Sri Lanka,Sri Lanka,Sri Lanka,bat
656469,2015-03-12,Westpac Stadium,South Africa,United Arab Emirates,South Africa,United Arab Emirates,field
65647,2004-01-18,Brisbane Cricket Ground,India,Australia,India,India,bat
656471,2015-03-13,Seddon Park,New Zealand,Bangladesh,New Zealand,New Zealand,field
656475,2015-03-14,Eden Park,India,Zimbabwe,India,India,field
656477,2015-03-14,Bellerive Oval,Australia,Scotland,Australia,Australia,field
656479,2015-03-15,McLean Park,United Arab Emirates,West Indies,West Indies,West Indies,field
65648,2004-01-20,Brisbane Cricket Ground,India,Zimbabwe,India,India,bat
656481,2015-03-15,Adelaide Oval,Ireland,Pakistan,Pakistan,Ireland,bat
656483,2015-03-18,Sydney Cricket Ground,South Africa,Sri Lanka,South Africa,Sri Lanka,bat
656485,2015-03-19,Melbourne Cricket Ground,Bangladesh,India,India,India,bat
656487,2015-03-20,Adelaide Oval,Australia,Pakistan,Australia,Pakistan,bat
656489,2015-03-21,Westpac Stadium,New Zealand,West Indies,New Zealand,New Zealand,bat
65649,2004-01-22,Sydney Cricket Ground,India,Australia,Australia,India,bat
656491,2015-03-24,Eden Park,New Zealand,South Africa,New Zealand,South Africa,bat
656493,2015-03-26,Sydney Cricket Ground,Australia,India,Australia,Australia,bat
656495,2015-03-29,Melbourne Cricket Ground,Australia,New Zealand,Australia,New Zealand,bat
65652,2004-01-29,Melbourne Cricket Ground,Australia,Zimbabwe,No Result,Zimbabwe,field
65653,2004-02-01,W.A.C.A. Ground,India,Australia,Australia,India,bat
65655,2004-02-06,Melbourne Cricket Ground,India,Australia,Australia,India,bat
65656,2004-02-08,Sydney Cricket Ground,Australia,India,Australia,Australia,bat
65659,2005-01-19,"Brisbane Cricket Ground, Woolloongabba",West Indies,Pakistan,Pakistan,Pakistan,field
65660,2005-01-21,"Brisbane Cricket Ground, Woolloongabba",West Indies,Australia,No Result,West Indies,bat
65661,2005-01-23,Sydney Cricket Ground,Pakistan,Australia,Australia,Australia,field
65662,2005-01-26,Adelaide Oval,Australia,West Indies,Australia,Australia,bat
65664,2005-01-30,W.A.C.A. Ground,Australia,Pakistan,Pakistan,Australia,bat
65665,2005-02-01,W.A.C.A. Ground,Pakistan,West Indies,Pakistan,West Indies,field
65666,2005-02-04,Melbourne Cricket Ground,Australia,Pakistan,Australia,Australia,bat
65708,2004-07-17,Sinhalese Sports Club,Pakistan,Bangladesh,Pakistan,Pakistan,bat
65713,2004-07-21,R.Premadasa Stadium,Pakistan,Sri Lanka,Sri Lanka,Pakistan,bat
65714,2004-07-23,R.Premadasa Stadium,Bangladesh,Sri Lanka,Sri Lanka,Bangladesh,bat
65716,2004-07-27,R.Premadasa Stadium,India,Sri Lanka,India,India,bat
65718,2004-08-01,R.Premadasa Stadium,Sri Lanka,India,Sri Lanka,Sri Lanka,bat
657637,2013-12-18,Sharjah Cricket Stadium,Pakistan,Sri Lanka,Pakistan,Pakistan,bat
657639,2013-12-20,Dubai International Cricket Stadium,Pakistan,Sri Lanka,Sri Lanka,Sri Lanka,field
657641,2013-12-22,Sharjah Cricket Stadium,Pakistan,Sri Lanka,Pakistan,Sri Lanka,field
657643,2013-12-25,Sheikh Zayed Stadium,Pakistan,Sri Lanka,Pakistan,Sri Lanka,bat
657645,2013-12-27,Sheikh Zayed Stadium,Pakistan,Sri Lanka,Sri Lanka,Pakistan,bat
65803,2003-04-03,Sharjah Cricket Association Stadium,Pakistan,Zimbabwe,Pakistan,Pakistan,bat
65804,2003-04-04,Sharjah Cricket Association Stadium,Sri Lanka,Pakistan,Pakistan,Sri Lanka,bat
65805,2003-04-05,Sharjah Cricket Association Stadium,Kenya,Zimbabwe,Zimbabwe,Kenya,bat
65806,2003-04-06,Sharjah Cricket Association Stadium,Sri Lanka,Kenya,Sri Lanka,Sri Lanka,bat
65807,2003-04-07,Sharjah Cricket Association Stadium,Sri Lanka,Zimbabwe,Zimbabwe,Sri Lanka,bat
65808,2003-04-08,Sharjah Cricket Association Stadium,Pakistan,Kenya,Pakistan,Pakistan,bat
65809,2003-04-10,Sharjah Cricket Association Stadium,Zimbabwe,Pakistan,Pakistan,Zimbabwe,bat
659549,2013-08-27,Harare Sports Club,Zimbabwe,Pakistan,Zimbabwe,Pakistan,bat
659551,2013-08-29,Harare Sports Club,Zimbabwe,Pakistan,Pakistan,Zimbabwe,field
659553,2013-08-31,Harare Sports Club,Zimbabwe,Pakistan,Pakistan,Zimbabwe,field
660825,2013-08-27,Maple Leaf North-West Ground,Canada,Netherlands,No Result,Canada,field
660827,2013-08-29,Maple Leaf North-West Ground,Canada,Netherlands,Netherlands,Netherlands,field
660837,2013-09-06,"Civil Service Cricket Club, Stormont",Ireland,Scotland,Ireland,Scotland,bat
661685,2013-12-26,Eden Park,New Zealand,West Indies,West Indies,West Indies,field
661689,2014-01-01,Queenstown Events Centre,New Zealand,West Indies,New Zealand,West Indies,field
661691,2014-01-04,Saxton Oval,New Zealand,West Indies,New Zealand,New Zealand,bat
661693,2014-01-08,Seddon Park,New Zealand,West Indies,West Indies,New Zealand,field
66196,2004-09-10,Edgbaston,England,Zimbabwe,England,Zimbabwe,field
66197,2004-09-10,Kennington Oval,New Zealand,United States of America,New Zealand,United States of America,field
66198,2004-09-11,The Rose Bowl,India,Kenya,India,Kenya,field
66200,2004-09-13,The Rose Bowl,United States of America,Australia,Australia,Australia,field
66201,2004-09-14,Kennington Oval,Zimbabwe,Sri Lanka,Sri Lanka,Sri Lanka,field
66202,2004-09-14,Edgbaston,Kenya,Pakistan,Pakistan,Pakistan,field
66203,2004-09-15,The Rose Bowl,West Indies,Bangladesh,West Indies,Bangladesh,field
66204,2004-09-16,Kennington Oval,New Zealand,Australia,Australia,Australia,field
66205,2004-09-17,The Rose Bowl,England,Sri Lanka,England,Sri Lanka,field
66206,2004-09-18,Kennington Oval,South Africa,West Indies,West Indies,West Indies,field
66207,2004-09-19,Edgbaston,India,Pakistan,Pakistan,Pakistan,field
66208,2004-09-21,Edgbaston,Australia,England,England,England,field
66209,2004-09-22,The Rose Bowl,Pakistan,West Indies,West Indies,Pakistan,bat
66210,2004-09-25,Kennington Oval,England,West Indies,West Indies,West Indies,field
66283,2002-06-27,"Trent Bridge, Nottingham",England,Sri Lanka,England,England,bat
66284,2002-06-29,"Lord's, London",England,India,India,England,bat
66293,2003-06-26,"Trent Bridge, Nottingham",England,Zimbabwe,Zimbabwe,Zimbabwe,field
66294,2003-06-28,"Kennington Oval, London",South Africa,England,England,South Africa,bat
66295,2003-06-29,"St Lawrence Ground, Canterbury",South Africa,Zimbabwe,South Africa,Zimbabwe,field
66296,2003-07-01,"Headingley, Leeds",England,Zimbabwe,No Result,Zimbabwe,field
66297,2003-07-03,"Old Trafford, Manchester",England,South Africa,South Africa,England,bat
66299,2003-07-06,"The Royal & Sun Alliance County Ground, Bristol",Zimbabwe,England,England,England,field
66301,2003-07-10,"The Rose Bowl, Southampton",Zimbabwe,South Africa,South Africa,Zimbabwe,bat
66302,2003-07-12,"Lord's, London",South Africa,England,England,England,field
66304,2004-06-27,Trent Bridge,England,West Indies,West Indies,West Indies,field
66305,2004-06-29,Riverside Ground,England,New Zealand,New Zealand,New Zealand,field
66306,2004-07-01,Headingley,West Indies,England,England,England,field
66309,2004-07-06,Lord's,England,West Indies,West Indies,West Indies,field
66311,2004-07-10,Lord's,New Zealand,West Indies,New Zealand,West Indies,field
66356,2003-04-21,"Bangabandhu National Stadium, Dhaka",India,South Africa,No Result,India,bat
66357,2003-05-10,Rangiri Dambulla International Stadium,Pakistan,Sri Lanka,Pakistan,Sri Lanka,field
66358,2003-05-11,Rangiri Dambulla International Stadium,Pakistan,New Zealand,New Zealand,New Zealand,field
66361,2003-05-19,Rangiri Dambulla International Stadium,New Zealand,Sri Lanka,New Zealand,Sri Lanka,field
66363,2003-05-23,Rangiri Dambulla International Stadium,Pakistan,New Zealand,New Zealand,Pakistan,bat
66364,2003-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",India,New Zealand,No Result,India,bat
66365,2003-10-26,"Captain Roop Singh Stadium, Gwalior",India,Australia,India,India,bat
66366,2003-10-29,"Nahar Singh Stadium, Faridabad",New Zealand,Australia,Australia,New Zealand,bat
66367,2003-11-01,"Wankhede Stadium, Mumbai",Australia,India,Australia,Australia,bat
66368,2003-11-03,"Nehru Stadium, Poona",New Zealand,Australia,Australia,Australia,field
66369,2003-11-06,"Barabati Stadium, Cuttack",India,New Zealand,New Zealand,India,bat
66372,2003-11-15,"Lal Bahadur Shastri Stadium, Hyderabad, Deccan",India,New Zealand,India,India,bat
66374,2004-08-21,VRA Cricket Ground,Pakistan,India,Pakistan,India,field
66375,2004-08-23,VRA Cricket Ground,Australia,India,No Result,Australia,bat
66377,2004-09-04,Lord's,Australia,Pakistan,Australia,Pakistan,field
66378,2004-09-30,Multan Cricket Stadium,Pakistan,Zimbabwe,Pakistan,Pakistan,bat
66379,2004-10-03,Arbab Niaz Stadium,Zimbabwe,Pakistan,Pakistan,Pakistan,field
66380,2004-10-06,National Stadium,Sri Lanka,Pakistan,Pakistan,Sri Lanka,bat
66381,2004-10-09,Rawalpindi Cricket Stadium,Zimbabwe,Sri Lanka,Sri Lanka,Sri Lanka,field
66383,2004-10-16,Gaddafi Stadium,Sri Lanka,Pakistan,Sri Lanka,Pakistan,field
66385,2004-12-05,Docklands Stadium,Australia,New Zealand,New Zealand,New Zealand,field
